Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	OPF	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
125	34019.88	0.0	34019.88	34019.88	24.0	1699.0244	19133.857	7876.2207	33558.355	4567.013	3024	2068.9011	10988069.0	-35.90149	-9446258.0	-1.2261125	0.29646805	0.7083333	1.0	564.2509179115295
126	35658.035	0.0	35658.035	35658.035	24.0	1718.9742	15742.638	8386.963	28986.854	630.7592	3048	-1038.8553	3168420.8	-259.31653	-1833599.2	-1.2261798	-0.42228934	0.875	79.0	568.825749874115
127	35195.285	0.0	35195.285	35195.285	24.0	1715.6761	15926.004	7889.4766	29656.178	2785.123	3072	-700.8487	2682562.0	-98.977905	-1190173.6	-1.2364161	0.08532524	0.625	4.0	573.601644039154
128	40067.25	0.0	40067.25	40067.25	24.0	1854.903	16098.871	10505.086	34654.85	500.97253	3096	-2207.8064	11136955.0	-448.20874	-8749664.0	-1.236641	-0.3764386	0.8333333	79.0	580.2173068523407
129	35638.613	0.0	35638.613	35638.613	24.0	1715.7051	20219.281	8658.68	37325.477	4716.719	3120	2308.6106	11128909.0	-131.44116	-10052142.0	-1.2377421	0.08986437	0.125	1.0	585.2846949100494
130	35361.4	0.0	35361.4	35361.4	24.0	1740.3204	16001.074	8348.87	28535.195	583.36224	3144	-823.77954	3854445.2	-114.38251	-1429147.0	-1.2375724	0.11629244	0.75	3.0	590.859986782074
131	36146.293	0.0	36146.293	36146.293	24.0	1735.2616	17369.322	8580.959	34036.168	3633.5986	3168	-104.150154	3075373.0	-59.64283	-989653.5	-1.2371334	0.07523635	0.41666666	3.0	595.7050559520721
132	33879.707	0.0	33879.707	33879.707	24.0	1680.7281	19016.557	8451.93	35971.49	3083.7441	3192	2237.3262	11624805.0	-132.69067	-9957081.0	-1.2369053	0.13892497	0.5416667	1.0	600.4158399105072
133	35826.223	0.0	35826.223	35826.223	24.0	1732.5049	13870.245	7632.5723	25635.244	599.8401	3216	-2720.5862	15850553.0	-544.11597	-14280516.0	-1.2369235	-0.5383353	1.0	79.0	605.00284075737
134	40152.05	0.0	40152.05	40152.05	24.0	1891.0742	17623.639	10636.092	36891.703	2991.5195	3240	-1153.8954	9011227.0	-427.66138	-3933240.5	-1.2468474	0.09170184	0.8333333	69.0	609.6675448417664
135	34143.26	0.0	34143.26	34143.26	24.0	1685.4457	19849.936	8958.044	34339.664	3515.696	3264	2706.7688	15852959.0	-235.83398	-14563746.0	-1.2510045	0.124927185	0.33333334	1.0	614.3811309337616
136	34484.207	0.0	34484.207	34484.207	24.0	1694.2365	17781.482	8575.475	34908.64	2982.6038	3288	1022.43774	4671545.5	-204.32245	-2820531.0	-1.2510277	0.1834185	0.5	2.0	618.616427898407
137	35548.504	0.0	35548.504	35548.504	24.0	1725.5977	14508.536	8240.535	29035.535	638.61664	3312	-2008.8573	8107545.5	-392.50012	-6972588.5	-1.2508531	-0.51662534	0.9583333	79.0	623.2501187324524
138	40458.18	0.0	40458.18	40458.18	24.0	1854.817	14154.948	8841.889	30448.771	1355.2098	3336	-4097.9595	33340910.0	-818.8159	-31658394.0	-1.2470059	-0.45946562	0.9583333	79.0	629.5271039009094
