Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	OPF	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
125	37455.29	0.0	37455.29	37455.29	24.0	1723.973	18570.418	8564.601	31522.398	2841.4417	3024	149.9552	2336640.8	118.80972	-1457037.8	-1.2445991	0.102760516	0.5416667	2.0	7679.886305809021
126	36633.55	0.0	36633.55	36633.55	24.0	1707.2598	21680.041	11840.545	41942.402	1728.8707	3048	3280.5469	28021336.0	-552.71704	-27063660.0	-1.244558	0.6423273	0.5416667	1.0	7690.3731117248535
127	37446.53	0.0	37446.53	37446.53	24.0	1723.973	15057.317	7074.91	25170.098	1857.0867	3072	-2618.1572	17664658.0	261.69336	-16914360.0	-1.2445188	0.11498108	0.45833334	1.0	7700.745651960373
128	37413.094	0.0	37413.094	37413.094	24.0	1737.2845	20468.686	10749.969	38376.297	2788.8123	3096	1914.9606	12818484.0	78.746826	-9703029.0	-1.2443471	0.11079115	0.41666666	1.0	7710.31014084816
129	40418.668	0.0	40418.668	40418.668	24.0	1839.0732	16455.236	10268.493	34847.69	2209.589	3120	-2344.6233	15664763.0	303.40002	-12348361.0	-1.2442155	0.14279614	0.875	1.0	10104.871394634247
130	40790.402	0.0	40790.402	40790.402	24.0	1845.6376	18536.275	8885.396	32358.16	3955.8162	3144	-1137.519	6394360.0	306.85345	-4176141.8	-1.2442133	0.6745377	0.75	2.0	10108.9255797863
131	37207.918	0.0	37207.918	37207.918	24.0	1711.3507	21681.41	9867.393	37403.25	3530.3887	3168	2828.2327	17103978.0	-60.319336	-15543752.0	-1.2440209	0.36961806	0.5833333	1.0	10114.86396574974
132	35829.22	0.0	35829.22	35829.22	24.0	1682.182	18507.613	8095.9624	32682.508	3853.6414	3192	774.60114	9532604.0	72.24164	-4983878.5	-1.2438964	0.09865814	0.6666667	1.0	10126.038871765137
133	37702.125	0.0	37702.125	37702.125	24.0	1718.7866	16810.834	10147.401	33655.742	1202.2161	3216	-1002.5523	5219307.5	281.50446	-3052501.8	-1.2437454	0.097220145	0.7916667	1.0	10138.152857780457
134	38633.586	0.0	38633.586	38633.586	24.0	1755.1322	16252.323	9295.843	34308.13	1526.7606	3240	-1813.2472	7975786.5	238.53857	-5879888.0	-1.2435993	0.2575715	0.75	1.0	10151.302632808685
135	37857.24	0.0	37857.24	37857.24	24.0	1728.1149	19489.12	8785.458	34481.7	2274.2876	3264	774.31744	6432440.0	-53.357666	-3559290.8	-1.2434365	0.18034975	0.41666666	1.0	10163.85646891594
136	40470.297	0.0	40470.297	40470.297	24.0	1836.1144	20287.42	12336.869	40790.953	2255.986	3288	798.8425	9202353.0	-61.85309	-5525058.0	-1.2432607	0.112321995	0.20833333	1.0	10176.732418775558
137	40022.652	0.0	40022.652	40022.652	24.0	1823.6654	19132.197	10035.872	36242.633	2743.1892	3312	-249.5283	3336895.8	-116.21217	-386308.5	-1.2430817	0.19204646	0.75	2.0	10189.750147819519
138	37478.754	0.0	37478.754	37478.754	24.0	1723.8754	19967.39	9319.685	35593.32	4189.8325	3336	1267.8226	6470731.5	-249.08069	-3890464.0	-1.2427502	0.19567071	0.6666667	3.0	10203.656384706497
139	40603.293	0.0	40603.293	40603.293	24.0	1872.8326	13639.91	8804.726	30680.627	1775.9011	3360	-4609.207	43466388.0	-916.1284	-40714496.0	-1.2422639	-0.41369036	0.9583333	79.0	10219.777553796768
140	36150.492	0.0	36150.492	36150.492	24.0	1692.2877	28895.82	10481.812	40440.453	5744.372	3384	8429.866	152827820.0	-547.98584	-150546850.0	-1.2639757	0.9514599	0.6666667	1.0	10234.2759039402
141	40274.22	0.0	40274.22	40274.22	24.0	1851.641	17873.154	11381.635	36982.652	1571.6206	3408	-1018.76025	7820780.5	-146.83826	-3153884.0	-1.2641128	0.08282834	0.5833333	1.0	10248.490568876266
142	39759.02	0.0	39759.02	39759.02	24.0	1858.1823	15722.956	9962.641	32361.516	2474.7383	3432	-2538.9714	15448607.0	442.7964	-12652232.0	-1.2642342	0.12079469	0.8333333	2.0	10261.84637594223
143	38158.293	0.0	38158.293	38158.293	24.0	1752.6666	22305.775	7962.7905	34669.496	5534.1123	3456	2626.014	26758494.0	40.072754	-24474222.0	-1.2642789	0.2741016	0.6666667	1.0	10273.910407781601
144	35660.207	0.0	35660.207	35660.207	24.0	1674.0067	20584.63	9432.0205	36694.105	2646.3762	3480	2635.8088	15148209.0	-145.1643	-13802051.0	-1.2641846	0.21643205	0.5	1.0	10284.661158800125
145	35911.418	0.0	35911.418	35911.418	24.0	1681.1107	17275.17	9532.89	32115.812	2005.1134	3504	92.22082	3007178.8	12.053024	-1083639.8	-1.264218	0.28003463	0.45833334	1.0	10294.982517957687
146	36677.336	0.0	36677.336	36677.336	24.0	1713.5371	15756.547	8294.421	30823.414	1971.8242	3528	-1504.7754	6855834.0	2.7264404	-4162022.2	-1.2642598	0.2533789	0.7916667	2.0	10304.570879936218
147	36281.477	0.0	36281.477	36281.477	24.0	1700.8008	16905.844	8274.334	31274.6	1829.7965	3552	-478.78476	6149228.0	10.385712	-4289682.5	-1.2643936	0.13766871	0.6666667	1.0	10314.095272779465
148	37211.086	0.0	37211.086	37211.086	24.0	1712.3148	18695.752	9885.661	38457.4	2264.1602	3576	655.20245	5474063.5	-152.06244	-2784853.0	-1.2645669	0.45324504	0.625	1.0	10323.620031833649
149	37542.97	0.0	37542.97	37542.97	24.0	1755.1322	15168.052	9477.662	34834.375	1717.3427	3600	-2083.8254	10722258.0	549.22375	-8853056.0	-1.2647154	0.2142185	0.875	2.0	10333.163715839386
150	37705.54	0.0	37705.54	37705.54	24.0	1736.9972	17949.861	8417.823	32304.71	3821.433	3624	-259.1123	5052050.0	83.021545	-2846890.2	-1.2648488	0.2624568	0.7083333	1.0	10342.651615858078
151	36127.254	0.0	36127.254	36127.254	24.0	1688.3756	21286.133	10507.506	37152.113	2971.4028	3648	3082.1316	23834944.0	-107.956055	-21470124.0	-1.2649521	0.75253445	0.7083333	1.0	10352.665005683899
152	38291.246	0.0	38291.246	38291.246	24.0	1874.5314	16188.503	10323.434	37957.547	1821.3989	3672	-1503.8081	9935231.0	-6.8756104	-6041975.0	-1.265028	0.07626396	0.5833333	1.0	10363.269611597061
153	36336.195	0.0	36336.195	36336.195	24.0	1705.8887	18355.486	8923.6875	31247.908	2320.1936	3696	647.6806	3865595.0	-155.39047	-2354705.5	-1.2651008	0.5701521	0.8333333	1.0	10373.529008865356
154	36844.613	0.0	36844.613	36844.613	24.0	1837.0363	12255.954	8700.381	32603.031	1833.188	3720	-4006.196	38465828.0	176.01343	-34983200.0	-1.2651969	0.10581195	0.7083333	2.0	10383.149458885193
155	36784.863	0.0	36784.863	36784.863	24.0	1699.3654	20319.19	7597.726	30629.736	4210.173	3744	1758.0615	19392254.0	-170.43811	-16842824.0	-1.265763	0.37047198	0.625	1.0	10392.652178764343
156	37567.7	0.0	37567.7	37567.7	24.0	1879.8666	16370.44	12195.107	39374.566	1691.5826	3768	-831.8382	14787527.0	-93.48358	-13587765.0	-1.2659537	0.15849729	0.5833333	1.0	10402.294470787048
157	36340.773	0.0	36340.773	36340.773	24.0	1697.3729	21005.725	9081.283	33247.367	3454.8738	3792	2515.345	28843218.0	113.26465	-25518568.0	-1.2661942	0.9091833	0.5416667	1.0	10411.98457479477
158	37172.3	0.0	37172.3	37172.3	24.0	1723.3076	18948.736	9452.946	34744.367	3050.309	3816	762.38617	10439567.0	156.47546	-8768646.0	-1.2663394	0.16300207	0.5	1.0	10421.588434934616
159	36598.613	0.0	36598.613	36598.613	24.0	1711.1641	18166.54	9423.657	33753.332	1980.9517	3840	506.76706	3300736.0	-65.51169	-1542358.5	-1.26659	0.79663825	0.7083333	1.0	10431.716685771942
160	36707.547	0.0	36707.547	36707.547	24.0	1713.3276	17099.627	9401.852	35503.25	2889.3953	3864	-400.8909	5818611.5	53.635284	-3402012.0	-1.2668899	0.60305434	0.75	1.0	10442.163559913635
161	36972.55	0.0	36972.55	36972.55	24.0	1714.7017	18519.424	9134.796	31454.844	2993.771	3888	629.8486	5198467.5	1469.9414	-2254771.5	-1.2671387	0.6918765	0.45833334	1.0	10452.575008869171
162	36612.543	0.0	36612.543	36612.543	24.0	1730.5055	15590.3125	9258.7	31724.605	1628.2997	3912	-1447.1393	5671330.0	179.927	-4064867.5	-1.2674652	0.2508621	0.5833333	1.0	10462.082383871078
163	36838.027	0.0	36838.027	36838.027	24.0	1729.5934	19727.986	10184.854	38229.496	2164.3264	3936	1627.4272	8277354.0	-50.59314	-6554945.5	-1.2678037	0.27201793	0.5	1.0	10471.617954730988
164	35954.504	0.0	35954.504	35954.504	24.0	1671.1342	18706.373	9021.161	35894.56	3547.4019	3960	1076.1859	6010008.0	-99.87512	-4303722.5	-1.2680683	0.23357058	0.41666666	1.0	10481.141546010971
165	36774.812	0.0	36774.812	36774.812	24.0	1757.3607	13880.583	8417.89	28983.719	1781.9829	3984	-2832.674	16344576.0	-536.1758	-14400749.0	-1.2682385	-0.51881456	0.8333333	79.0	10491.994344949722
166	36532.957	0.0	36532.957	36532.957	24.0	1740.3131	17808.768	9010.994	33101.043	2601.1084	4008	240.71269	2603351.5	-163.62393	-784704.0	-1.2923915	0.11972173	0.5	3.0	10502.518214941025
167	36526.6	0.0	36526.6	36526.6	24.0	1698.2471	21159.514	10489.731	42894.676	3775.5024	4032	2857.9993	18777140.0	-153.40527	-16313563.0	-1.2925912	0.082416415	0.29166666	1.0	10512.978195905685
168	35981.145	0.0	35981.145	35981.145	24.0	1707.07	17111.115	9365.379	33458.117	2112.1028	4056	-31.912521	988376.0	-92.381424	-381183.94	-1.2925364	0.08505092	0.625	4.0	10522.4836769104
169	36202.203	0.0	36202.203	36202.203	24.0	1730.358	15650.046	8742.176	29045.113	1924.8112	4080	-1323.4403	5162140.5	-49.09729	-4029023.5	-1.2922459	0.107309334	0.5833333	3.0	10532.031721830368
170	37229.54	0.0	37229.54	37229.54	24.0	1740.5107	17107.79	9595.248	30806.117	2490.2092	4104	-485.36813	2065669.1	-18.119507	-952200.25	-1.292333	0.12192729	0.5	2.0	10541.913176774979
171	36775.12	0.0	36775.12	36775.12	24.0	1740.3204	18046.018	9179.125	31495.816	2378.9517	4128	206.65303	3154695.0	-186.1782	-873525.25	-1.2924703	0.099372946	0.875	4.0	10552.42021393776
172	36161.137	0.0	36161.137	36161.137	24.0	1711.3507	18488.982	9082.672	35320.617	3525.3435	4152	860.96136	3376718.8	-110.187744	-2229126.5	-1.2926204	0.11223815	0.6666667	3.0	10562.871345758438
173	36497.53	0.0	36497.53	36497.53	24.0	1711.4629	18705.62	9539.46	35019.992	3290.9333	4176	993.95044	3953686.8	-196.15527	-2231688.2	-1.2922529	0.12831336	0.41666666	2.0	10573.103450775146
174	37753.676	0.0	37753.676	37753.676	24.0	1863.0166	14255.6045	10209.722	32608.488	2021.1644	4200	-2756.3313	20461526.0	-594.6404	-16831526.0	-1.2918797	-0.2691929	0.9583333	79.0	10583.502692699432
175	35500.688	0.0	35500.688	35500.688	24.0	1683.6357	22494.406	8424.085	35488.72	6901.7974	4224	3912.1501	38348916.0	-237.35449	-37128732.0	-1.3061714	0.13917677	0.33333334	1.0	10593.02139377594
176	36337.32	0.0	36337.32	36337.32	24.0	1747.2052	13676.782	7554.051	28011.576	1808.0653	4248	-2904.8438	17909780.0	-574.90063	-16410329.0	-1.3063377	-0.53725344	0.9166667	79.0	10603.736691951752
177	36791.203	0.0	36791.203	36791.203	24.0	1727.524	18585.494	10208.64	36683.773	3144.2925	4272	819.17285	3898649.8	-259.72052	-2774316.0	-1.3059983	0.10368542	0.7916667	7.0	10614.49514389038
178	36408.277	0.0	36408.277	36408.277	24.0	1752.6666	19600.006	10154.731	35973.434	2377.2214	4296	1622.6969	8305691.5	-204.25806	-6912590.0	-1.3066268	0.106374554	0.5	2.0	10624.951418876648
179	36638.797	0.0	36638.797	36638.797	24.0	1719.0146	18109.979	9291.637	34016.652	2527.2202	4320	315.7649	7120200.5	-197.58075	-4043333.5	-1.3066374	0.08353096	0.5	2.0	10635.374810695648
180	36008.297	0.0	36008.297	36008.297	24.0	1715.3964	17305.057	9159.446	33997.0	3097.3374	4344	-17.381622	2748447.2	-136.74216	-1246611.9	-1.3065956	0.09667768	0.7083333	5.0	10644.963577747345
181	37363.254	0.0	37363.254	37363.254	24.0	1852.4899	16972.89	9457.107	35910.418	4219.99	4368	-618.4161	5454920.0	-166.22168	-2499965.0	-1.3052025	0.07575872	0.6666667	3.0	10654.6800198555
182	37638.26	0.0	37638.26	37638.26	24.0	1838.4326	16660.154	10724.883	36724.93	2029.1909	4392	-914.01025	8031071.5	-245.21985	-3308918.0	-1.3046147	0.13860744	0.875	3.0	10664.703691005707
183	36288.492	0.0	36288.492	36288.492	24.0	1719.556	18830.883	9425.344	32773.426	3221.7095	4416	930.9048	11423717.0	-246.0727	-9759504.0	-1.3039622	0.10347259	0.45833334	1.0	10675.140220880508
184	36190.125	0.0	36190.125	36190.125	24.0	1690.9081	19521.686	9114.713	37221.164	4071.129	4440	1610.2916	7013206.5	-264.78296	-5784382.5	-1.3038124	0.244208	0.5	1.0	10685.56561589241
185	36396.117	0.0	36396.117	36396.117	24.0	1690.9263	15545.118	7947.4575	28320.695	2322.3975	4464	-1579.1217	7866754.5	-351.286	-5543132.0	-1.3037846	-0.4124072	0.8333333	79.0	10696.587367773056
186	36326.188	0.0	36326.188	36326.188	24.0	1696.8412	18827.057	10604.383	38301.74	1915.7596	4488	1263.1329	7294260.5	-188.56079	-5157973.0	-1.298293	0.14086914	0.16666667	1.0	10706.409270048141
187	35956.246	0.0	35956.246	35956.246	24.0	1697.0402	15630.273	7652.0435	25523.387	1591.4026	4512	-1444.9845	7010812.5	-354.77136	-6165578.0	-1.2982205	-0.23591852	0.7916667	79.0	10717.232514619827
188	35856.266	0.0	35856.266	35856.266	24.0	1678.3387	18233.229	9487.36	35413.617	2763.3718	4536	806.4685	2921054.2	-168.00494	-2256788.2	-1.2980576	0.097336315	0.5416667	2.0	10727.793199777603
189	36046.793	0.0	36046.793	36046.793	24.0	1690.1982	17217.979	9146.997	33608.07	3383.1067	4560	-53.743515	1262360.0	-33.61165	-585155.7	-1.2981862	0.08408215	0.41666666	2.0	10738.293081760406
190	37701.387	0.0	37701.387	37701.387	24.0	1907.8304	10450.918	8781.57	29121.832	1191.1946	4584	-5770.345	66997296.0	-1152.2803	-64201148.0	-1.2982293	-0.6620487	0.9583333	79.0	10749.654985904694
191	36630.855	0.0	36630.855	36630.855	24.0	1741.9463	27630.678	10388.518	40302.023	6723.3706	4608	7268.1226	120741120.0	-393.8037	-119657450.0	-1.3519326	0.6832908	0.7083333	1.0	10759.14995265007
192	37635.684	0.0	37635.684	37635.684	24.0	1894.703	13074.2705	9743.062	29927.76	1575.0975	4632	-3648.7139	30498424.0	418.49	-27706660.0	-1.3522874	0.14607589	0.875	2.0	10771.553719758987
193	37399.81	0.0	37399.81	37399.81	24.0	1878.1683	19763.992	9119.086	35161.21	4287.556	4656	1276.273	7934611.5	-188.65796	-4219545.0	-1.3530769	0.20546336	0.625	1.0	10783.064216852188
194	37751.566	0.0	37751.566	37751.566	24.0	1843.6499	26112.65	9374.252	41401.14	6473.803	4680	5779.4136	72737190.0	-182.81348	-70466830.0	-1.3533404	0.5191077	0.8333333	1.0	10794.774151802063
195	37064.035	0.0	37064.035	37064.035	24.0	1741.1821	13419.12	8493.529	30839.184	1268.9475	4704	-3380.794	24315226.0	490.33203	-22297902.0	-1.3534888	0.084521025	0.75	1.0	10807.223195791245
196	38159.004	0.0	38159.004	38159.004	24.0	1853.87	19234.06	11305.012	38249.96	1918.987	4728	805.97577	6752224.0	-82.98108	-3397026.0	-1.3536972	0.1321231	0.41666666	1.0	10819.111420869827
197	37452.34	0.0	37452.34	37452.34	24.0	1752.6666	22668.094	8719.789	34469.19	3800.99	4752	3142.8037	31430138.0	-122.1189	-29788214.0	-1.3539304	0.29255942	0.5	1.0	10830.371298789978
198	36311.84	0.0	36311.84	36311.84	24.0	1706.7008	18129.057	8987.393	32422.89	1903.7369	4776	394.6593	4702631.5	-40.510773	-3976917.5	-1.3541112	1.537505	0.75	1.0	10841.007596731186
199	38239.246	0.0	38239.246	38239.246	24.0	1867.5067	14167.981	10722.565	36723.992	1469.232	4800	-3026.757	26522842.0	25.083008	-24325760.0	-1.3542278	0.07865131	0.6666667	5.0	10851.615063667297
200	36135.293	0.0	36135.293	36135.293	24.0	1698.2471	25487.771	8802.191	40651.1	6032.635	4824	5783.676	80372720.0	-622.34717	-77896184.0	-1.3571136	1.1204418	0.625	1.0	10862.074272871017
201	35288.05	0.0	35288.05	35288.05	24.0	1679.5645	16478.055	8261.167	30116.934	1772.4777	4848	-509.64505	1985827.4	113.24402	-1371472.2	-1.3577652	0.21963078	0.5833333	1.0	10872.362060785294
202	37652.625	0.0	37652.625	37652.625	24.0	1897.0726	12440.813	9362.052	30535.273	1456.5264	4872	-4216.008	38174228.0	-827.73	-35705024.0	-1.3583608	-0.4368864	0.875	79.0	10882.693945884705
203	38281.484	0.0	38281.484	38281.484	24.0	1894.8848	20560.441	9393.009	38491.0	4689.833	4896	1531.0048	8755253.0	-126.040405	-5953767.0	-1.3664289	0.081513084	0.20833333	2.0	10892.727601766586
204	37588.457	0.0	37588.457	37588.457	24.0	1745.2588	23648.133	9022.415	40730.297	5335.3413	4920	3927.9294	38258532.0	-335.76733	-35932770.0	-1.3671366	0.68033457	0.75	1.0	10903.137209653854
205	38382.383	0.0	38382.383	38382.383	24.0	1890.8628	14003.159	9411.104	32758.715	1598.5834	4944	-3380.2107	25013782.0	-680.3469	-22310656.0	-1.367213	-0.45275387	0.9166667	79.0	10914.526402711868
206	39122.78	0.0	39122.78	39122.78	24.0	1839.2637	17651.064	11926.12	37435.395	2229.7332	4968	-583.68524	8618262.0	-256.43835	-6965641.5	-1.3864186	0.10304084	0.5	2.0	10925.1276679039
207	38591.95	0.0	38591.95	38591.95	24.0	1823.434	23688.37	9241.276	38028.984	5452.0005	4992	3645.597	37957844.0	-437.13086	-34303470.0	-1.3867137	0.19783218	0.29166666	1.0	15201.609493017197
208	34214.07	0.0	34214.07	34214.07	24.0	1699.649	19073.943	8842.5205	28196.54	2412.5857	5016	1940.7528	16416437.0	901.2484	-14820625.0	-1.3867652	0.22124697	0.45833334	1.0	15205.654484987259
209	34427.96	0.0	34427.96	34427.96	24.0	1690.1982	18088.861	9014.693	33672.9	4081.898	5040	1208.1564	4117409.8	-121.50708	-3450264.2	-1.3867787	0.22512795	0.45833334	1.0	15212.7449426651
210	33977.09	0.0	33977.09	33977.09	24.0	1706.5082	15929.534	8950.795	28981.123	1598.0823	5064	-284.0598	2864472.8	-68.39441	-1704489.1	-1.386769	0.18273588	0.45833334	4.0	15223.22753572464
211	35649.355	0.0	35649.355	35649.355	24.0	1724.6134	15791.891	7375.8374	29817.648	2722.016	5088	-1245.4178	5857522.0	-229.88538	-4484314.0	-1.3868883	-0.23390491	0.9583333	79.0	15234.54073381424
212	33444.24	0.0	33444.24	33444.24	24.0	1668.5958	21757.682	9743.381	37190.605	2848.0696	5112	4342.4067	37739870.0	-474.02588	-35935904.0	-1.3920515	0.62928325	0.5833333	1.0	15245.045847654343
213	38271.316	0.0	38271.316	38271.316	24.0	1874.5314	12389.403	8440.649	30458.668	1598.4314	5136	-4624.4053	42959764.0	-918.1841	-39558170.0	-1.3919816	-0.57042515	0.9583333	79.0	15256.567458629608
214	37830.434	0.0	37830.434	37830.434	24.0	1895.6279	12366.487	8439.11	28163.691	1476.2344	5160	-4416.68	37598988.0	-882.12354	-36138130.0	-1.4245813	-0.38820186	0.9583333	79.0	15267.72175168991
215	35305.727	0.0	35305.727	35305.727	24.0	1719.8815	30134.291	10532.017	43414.168	6968.487	5184	9782.551	188287340.0	-500.98926	-185197620.0	-1.4393011	0.13400856	0.33333334	1.0	15277.629068613052
216	37651.562	0.0	37651.562	37651.562	24.0	1897.0726	12027.086	8866.773	29115.701	1477.1383	5208	-4598.423	43721828.0	-813.375	-40886796.0	-1.4391793	-0.4485649	0.875	79.0	15289.658547878265
217	36352.77	0.0	36352.77	36352.77	24.0	1755.5103	24947.13	9709.576	40082.043	6820.3643	5232	5413.4487	57942564.0	-283.61865	-55249228.0	-1.4463775	0.27867997	0.5	1.0	15300.246682882309
218	38527.723	0.0	38527.723	38527.723	24.0	1890.8628	14095.595	8060.534	30044.11	1872.7048	5256	-3539.5247	26345954.0	-707.385	-23624692.0	-1.4465278	-0.48567	0.9166667	79.0	15311.679084777832
219	32501.947	0.0	32501.947	32501.947	24.0	1682.4283	21705.695	9575.0	37725.625	1816.702	5280	4701.8833	45454060.0	-201.68262	-43979096.0	-1.4559305	0.19009227	0.29166666	1.0	15322.215971708298
220	33469.887	0.0	33469.887	33469.887	24.0	1706.5082	16230.3955	8765.975	30910.994	2303.6448	5304	183.84709	3259940.2	2.6093903	-2031475.6	-1.4559458	0.115025125	0.375	3.0	15332.415218830109
221	32785.51	0.0	32785.51	32785.51	24.0	1676.2174	16011.823	7314.5605	29221.705	1716.5378	5328	126.25992	1464250.5	-94.01701	-823214.94	-1.456117	0.13702507	0.375	3.0	15341.992824792862
222	31589.08	0.0	31589.08	31589.08	24.0	1684.3148	14866.745	7408.4795	27526.518	1428.1038	5352	-197.95703	2886372.2	-69.79657	-1688775.2	-1.4563012	0.14802463	0.25	1.0	15351.525869846344
223	32941.277	0.0	32941.277	32941.277	24.0	1704.2487	15060.328	7826.127	30589.152	1767.7745	5376	-490.6522	2962545.2	25.454102	-2216318.0	-1.4563658	0.12184491	0.25	2.0	15361.194507598877
224	34187.324	0.0	34187.324	34187.324	24.0	1724.5485	16076.645	8652.796	32174.79	1763.2048	5400	-292.46695	2478371.5	-106.22015	-925137.9	-1.4564759	0.0768337	0.5416667	6.0	15370.671355724335
225	37679.887	0.0	37679.887	37679.887	24.0	1848.2406	13817.328	8701.778	29189.041	1476.2733	5424	-3362.0583	22568862.0	-653.44727	-20829728.0	-1.4569492	-0.69231325	0.9583333	79.0	15381.057454824448
226	33925.395	0.0	33925.395	33925.395	24.0	1713.5371	22851.143	8381.513	36222.797	4651.696	5448	4744.2197	46527516.0	-282.67627	-44871172.0	-1.467684	0.1311572	0.25	1.0	15390.591370821
227	33405.668	0.0	33405.668	33405.668	24.0	1686.4889	16929.568	7905.4985	30551.572	2619.103	5472	631.8911	1471439.5	-1.8826294	-964223.6	-1.4677218	0.07753476	0.45833334	2.0	15400.45186471939
228	33311.094	0.0	33311.094	33311.094	24.0	1686.4889	16008.741	7979.6733	30118.816	2055.4424	5496	7.9899864	480488.5	-4.931012	-38805.53	-1.4676948	0.11806831	0.45833334	2.0	15410.893503904343
229	32891.387	0.0	32891.387	32891.387	24.0	1700.8008	14600.648	7456.6216	27683.846	1344.1521	5520	-931.27344	3941491.2	-303.43567	-2756827.2	-1.467677	-0.03664873	0.875	79.0	15421.749424695969
230	34666.457	0.0	34666.457	34666.457	24.0	1722.0028	14933.751	8659.373	31878.166	1418.8613	5544	-1300.8077	5480395.0	-341.15222	-4893696.5	-1.4617742	-0.19925839	0.9166667	79.0	15432.014753818512
231	36113.316	0.0	36113.316	36113.316	24.0	1749.7145	17732.967	9053.471	32808.24	3052.1162	5568	188.53734	2535556.2	-149.16115	-1318196.4	-1.4579445	0.14338012	0.625	4.0	15441.540802717209
232	38323.293	0.0	38323.293	38323.293	24.0	1858.7012	13485.601	9035.914	29615.643	2009.6677	5592	-3787.8347	29690726.0	-763.8391	-27451624.0	-1.4575517	-0.68560606	0.9583333	79.0	15447.053891658783
233	34504.09	0.0	34504.09	34504.09	24.0	1715.6761	25738.6	7943.0273	36386.848	9080.675	5616	6565.096	93505864.0	496.4834	-92100710.0	-1.4762862	0.58525115	0.7916667	1.0	15452.181601762772
234	34499.746	0.0	34499.746	34499.746	24.0	1713.3276	15884.403	8408.944	31576.61	1689.1022	5640	-560.9057	3198547.0	264.83524	-1823228.1	-1.4768759	0.3529587	0.75	1.0	15456.994620800018
235	34515.68	0.0	34515.68	34515.68	24.0	1721.7422	16250.922	9558.303	30096.96	1199.3121	5664	-226.53401	3372425.2	146.22174	-2178264.5	-1.4774861	0.3011743	0.625	1.0	15461.582423686981
236	30954.547	0.0	30954.547	30954.547	24.0	1656.8346	19443.924	6471.342	31400.62	4326.717	5688	3095.7834	27144618.0	21.774902	-25371500.0	-1.478087	0.11739558	0.45833334	1.0	15466.02994275093
237	38156.16	0.0	38156.16	38156.16	24.0	1836.1144	14643.922	9601.544	31909.441	1828.371	5712	-2791.2012	17834462.0	-562.69116	-14902000.0	-1.4785465	-0.64689094	1.0	79.0	15470.932693004608
238	38254.07	0.0	38254.07	38254.07	24.0	1874.5314	17293.057	9550.014	36556.715	1814.6414	5736	-927.343	4974356.5	-212.94983	-1727780.5	-1.4859055	0.07759941	0.5	8.0	15475.610340833664
239	37904.863	0.0	37904.863	37904.863	24.0	1829.8501	16261.359	9640.503	33385.863	2985.6357	5760	-1507.1337	6895673.5	-65.17688	-4815900.0	-1.4874971	0.09028182	0.5833333	3.0	15480.154055833817
240	37554.51	0.0	37554.51	37554.51	24.0	1778.8392	17578.12	8537.978	30001.398	2905.705	5784	-455.0267	5737408.0	-32.546417	-3582842.5	-1.4887712	0.10850557	0.5	1.0	15484.39835858345
241	33841.29	0.0	33841.29	33841.29	24.0	1696.1206	21375.928	10438.619	39442.797	3684.7195	5808	4124.596	35903252.0	-277.20947	-33539456.0	-1.4892578	0.22999257	0.375	1.0	15489.127935886383
242	38329.957	0.0	38329.957	38329.957	24.0	1843.672	15988.255	8987.47	31424.133	2161.8745	5832	-1861.7113	7878331.5	-388.62195	-6352688.5	-1.4895463	-0.61612386	0.9583333	79.0	15493.73405790329
243	34553.05	0.0	34553.05	34553.05	24.0	1723.6312	16208.598	8966.275	32461.643	1574.953	5856	-280.00375	1612245.5	-57.70633	-865113.8	-1.5021832	0.084791385	0.41666666	5.0	15497.900372982025
244	33659.65	0.0	33659.65	33659.65	24.0	1692.2877	19627.201	8647.492	33116.723	3592.4753	5880	2521.9524	13739808.0	-140.85791	-12695150.0	-1.5024815	0.27507886	0.29166666	1.0	15502.037140846252
245	32643.84	0.0	32643.84	32643.84	24.0	1681.2064	14776.964	7106.854	27692.111	2044.8966	5904	-653.494	4027384.8	-263.15222	-2991663.5	-1.502577	-0.286871	0.7083333	79.0	15506.385792016983
246	33383.758	0.0	33383.758	33383.758	24.0	1685.7008	17573.506	8829.69	31418.516	2190.6958	5928	1219.5656	5305143.5	-32.73462	-4492259.0	-1.4967426	0.29681045	0.375	1.0	15510.370109796524
247	38370.74	0.0	38370.74	38370.74	24.0	1843.672	15503.606	8552.865	30571.855	2819.0217	5952	-2306.5557	11809797.0	-490.58472	-10318872.0	-1.4966	-0.5931325	1.0	79.0	15514.7580909729
248	31750.537	0.0	31750.537	31750.537	24.0	1655.9283	21662.686	8974.845	37458.613	4524.6177	5976	4881.362	46478860.0	465.6748	-45213012.0	-1.5122937	0.52605325	0.5833333	1.0	15518.816433906555
249	35827.496	0.0	35827.496	35827.496	24.0	1734.9149	11308.052	6556.464	23506.576	1827.8126	6000	-4637.9976	43077616.0	-780.8799	-41676948.0	-1.5125479	-0.40239236	0.7083333	79.0	15523.349125862122
250	38414.47	0.0	38414.47	38414.47	24.0	1884.5231	17751.213	10652.53	37562.168	2250.619	6024	-389.7699	6315860.0	-29.15335	-1309852.0	-1.5020221	0.2711611	0.7083333	1.0	15527.590698957443
